reviewer_id,store_name,category,store_address,latitude,longitude,rating_count_num,review_time,days_ago,review_clean,rating_num,sentiment,is_autotag
15009,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,CLEAN AWESOME STAFF. FRESH FOOD,5,Positive,False
15010,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Great ICE CREAM CONES,5,Positive,False
15011,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Good food price high,4,Positive,False
15012,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,This place needs a deep cleaning.,1,Negative,False
15013,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,"Food was hot, fresh and tasty.",5,Positive,False
15014,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Really McDonald's is the place to go for you or the children.,4,Positive,False
15015,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Great hot food,5,Positive,False
15016,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Traditional food really really good.,5,Positive,False
15017,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Always crowded. Could be cleaner.,2,Negative,False
15018,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,first time eating at a McDonald's. how long have they been around.,4,Positive,False
15020,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,We went here to get some food for our boys,5,Positive,False
15021,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Drive thru moved quickly,4,Positive,False
15022,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Its okay. They tend to take long,3,Neutral,False
15023,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Where are even your employees at??????? Why so little,5,Positive,False
15024,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Best tenders with spicy barbecue sauce!,4,Positive,False
15025,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,The drive thru was quick.,4,Positive,False
15026,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Need better customer service..,1,Negative,False
15027,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,They run out of things too much lately.,3,Neutral,False
15028,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,"It was ok, service a little slow",3,Neutral,False
15029,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Crazy congested with crazy people just setting on tables,1,Negative,False
15030,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Way to long a wait in line,2,Negative,False
15031,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Its quick and easy on uber eats,4,Positive,False
15032,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Fries on point everything else cooked in microwave,1,Negative,False
15033,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Slow slow slow 1/2hr in the drive thru,1,Negative,False
15034,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,They forgot my chicken fingers damn,1,Negative,False
15035,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,AWSOME tropical drink,5,Positive,False
15036,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,I only get sweet tea,5,Positive,False
15037,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,I eat breakfast here almost every day.,4,Positive,False
15038,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Classic Fast food restaurant!,5,Positive,False
15039,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Close too early and then they where rude about it,3,Neutral,False
15040,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Very slow drive thru,3,Neutral,False
15041,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Service was slow fries was cold,2,Negative,False
15042,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,I don't eat there is I don't have to.,1,Negative,False
15043,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Usually a line which is why I knocked off a star.,4,Positive,False
15044,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Nice service never to crowded,3,Neutral,False
15045,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Nice and clean and fast with the services,4,Positive,False
15046,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,It so nice and amazing,5,Positive,False
15047,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,$1 drinks quenches your thrist.,4,Positive,False
15048,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,"Cold burgers and fries, and they forgot my bacon",1,Negative,False
15049,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Food also hot & fresh.,5,Positive,False
15050,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Love the frozen cold brew,3,Neutral,False
15051,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Me when I real life,5,Positive,False
15052,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Service was fast and efficient.,5,Positive,False
15053,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,7 years ago,2555.0,Better than average McDonald's.,4,Positive,False
15054,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Very friendly. What McDonald's should be,5,Positive,False
15055,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,coffee was weak and watered down.,2,Negative,False
15056,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,What can I say. It's fast food.,1,Negative,False
15057,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,They serve all night,3,Neutral,False
15058,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Fast efficient for a quick meal,5,Positive,False
15059,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Quick service for when u on the run,4,Positive,False
15060,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Just love their oatmeal!!,4,Positive,False
15061,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,This location is very slow unfortunately,2,Negative,False
15062,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Slowest service in Oak Park besides KFC,5,Positive,False
15063,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,Short wait and free refills on beverages.,4,Positive,False
15064,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Cip when he real life,5,Positive,False
15065,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Way to many beggars on the property,3,Neutral,False
15066,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Lines outrageously long with not enough help,1,Negative,False
15067,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,My order was never corrected,1,Negative,False
15068,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,My husband and I went to the boys something to eat,5,Positive,False
15069,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,ITS THE GREATEST NON BETTER.,5,Positive,False
15070,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,They were very rude,1,Negative,False
15071,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Very fast service,5,Positive,False
15072,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,I love the Carmel frapp,4,Positive,False
15073,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Smoke house was not bad,4,Positive,False
15074,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Always hot food,5,Positive,False
15075,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Getting food took a little time,4,Positive,False
15076,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,"Just okay, nothing to brag about",3,Neutral,False
15077,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Drive thru was slow ...,2,Negative,False
15078,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Hot food excellent service,5,Positive,False
15079,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Good food & fast service!!!,5,Positive,False
15080,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Big Mac!!,5,Positive,False
15081,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Good for a quick meal . . .,4,Positive,False
15082,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,3 years ago,1095.0,Just a normal mickie d run,3,Neutral,False
15083,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,6 years ago,2190.0,"Went to get fast food, got fast food",4,Positive,False
15084,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,4 years ago,1460.0,Food was hot & fresh,4,Positive,False
15085,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,5 years ago,1825.0,Good customer service...! !,4,Positive,False
15086,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,2 years ago,730.0,Thru don't listen,1,Negative,False
15087,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,1454,a year ago,365.0,Fast and pleasant.,5,Positive,False
